0,0.327830244299161,
1,0.19997063502152437,
2,0.14693289622761138,
3,0.10943734858332207,
4,0.10825874017368167,
5,0.0938689812167488,
6,0.083838044929801,
7,0.07935933230942084,
8,0.08146697176939398,
9,0.06715445620484796,
10,0.06299354984882295,
11,0.06366911362570311,
12,0.06445055315358234,
13,0.06537402199863382,
14,0.062144547035058534,
15,0.07672082186292155,
16,0.06967803250272306,
17,0.06286034420966291,
18,0.06480224614264252,
19,0.07096255493424962,
20,0.06373855337660775,
21,0.06433473798341206,
22,0.07094302100156896,
23,0.062411891483265314,
24,0.055464136801129535,
25,0.06256544475824928,
26,0.06651583584307591,
27,0.058289629382479745,
28,0.054746891196327536,
29,0.05466846500821201,
30,0.05363238861908985,
31,0.053149190506747004,
32,0.05328038763872251,
33,0.05437922480416307,
34,0.057299152098742444,
35,0.05739326787322651,
36,0.05580512781972758,
37,0.0550218399121186,
38,0.06345785821949076,
39,0.059106525041445465,
40,0.05358783735636848,
41,0.05038375805856404,
42,0.05285659342880503,
43,0.05113409748291712,
44,0.05462806769506055,
45,0.0529710445454532,
46,0.05189036423419338,
47,0.05040918618870827,
48,0.05184767662094074,
49,0.05103254996623326,
50,0.051627744871712664,
51,0.05476470598470939,
