0,0.5225676374336354,0.5332575073480912
1,0.48636541274980344,0.5076676518559825
2,0.48735556831943466,0.5094453253045947
3,0.4826568715148144,0.5024681370670381
4,0.48496611302429043,0.5017104042933079
5,0.4830455769979958,0.5017901682196315
6,0.4680611348190317,0.48243831829242617
7,0.4703880914231594,0.4859758313505584
8,0.4696127843373496,0.48531082182743834
9,0.4722078133455879,0.4878520606651638
10,0.47442219427344046,0.4905158197469074
11,0.4741277502904577,0.4903421911118437
12,0.467111152033434,0.48282569003684245
13,0.46895632594612646,0.48471738853573476
14,0.46920842132415036,0.48469198077366676
15,0.4697556932182855,0.48494056642696054
16,0.4698671014166096,0.48608520843449865
17,0.4667474349935963,0.4820285722409744
18,0.4644298245193785,0.47994736301820806
19,0.46591331923847057,0.48126998593035525
20,0.4663460792651367,0.4816321734655629
21,0.4635396265240977,0.4786058219764734
22,0.46365722608941184,0.47912602211465866
23,0.46452659844499333,0.4802670736943628
24,0.4646591289737559,0.48005148929767205
25,0.46446779264365146,0.4799035488877014
26,0.4644487595509419,0.4799754871570497
27,0.46474860981165983,0.48099644466412034
28,0.463054331467613,0.47875683303633004
29,0.46326282092427934,0.4790058512494414
30,0.46364543162355387,0.47929877112469166
31,0.4640186294586233,0.48040209464872086
32,0.4645396688686313,0.48125969033899035
33,0.464901036981745,0.4816427605767667
34,0.4654002800522767,0.4824476086496202
35,0.46548611897114095,0.4822228664953076
36,0.4633875026562468,0.4799227671778323
37,0.46315341145408373,0.47972626713769456
38,0.4636701026279629,0.4804050318050676
39,0.4636730803372182,0.4802395842837318
40,0.46379629450716064,0.48062503588723365
41,0.46428452397282777,0.4813607957749357
42,0.4646834757533377,0.48190180048014525
43,0.4649618622990087,0.4820133915578625
44,0.46539270273447275,0.4826431033128762
45,0.4643866737861044,0.4812922539376608
46,0.46459988351727527,0.4813984519514
47,0.46458222855274844,0.48147207328691594
48,0.4638522772266844,0.480544502812018
49,0.46385031353138745,0.4805404403390158
50,0.46401089601705175,0.4811096080120568
51,0.46432238240452606,0.48167426380410316
52,0.4644963665606292,0.48177812895028493
53,0.464543787015503,0.48169096082711527
54,0.4649693532974456,0.48208287942893563
55,0.4652313136909611,0.48221307612128755
56,0.46546549589793984,0.4825102324230382
57,0.4654976738524199,0.48271232493217064
58,0.4655682464853969,0.4828348876210398
59,0.46550734558884327,0.4827193990179412
60,0.46454401257752614,0.4815582067319192
61,0.4645789664173722,0.4816053523258196
62,0.4646627788287626,0.48169360640680575
63,0.464266678701567,0.4810797738556178
64,0.46437574277057647,0.4812743236260108
65,0.4646582049010265,0.4815665092127606
66,0.46502954798986024,0.4818723089275525
67,0.46420328801351135,0.48072613802248626
68,0.4644584259676075,0.48102016170262246
69,0.46462056350653635,0.48122462376330083
70,0.4646749058414004,0.4814436880861967
